signal_id,listing_id,views,wishlist_count,time_period
784,1496749,2364,116,2024-01-01
785,1497301,926,419,2024-01-01
786,1497854,180,52,2024-01-01
787,1498406,1555,125,2024-01-01
788,1498958,2875,22,2024-01-01
789,1499511,1189,226,2024-01-01
790,1500063,4691,96,2024-01-01
791,1500615,2302,224,2024-01-01
792,1501168,1845,354,2024-01-01
793,1501720,1438,61,2024-01-01
794,1502272,1257,96,2024-01-01
795,1502824,2885,273,2024-01-01
796,1503377,3487,56,2024-01-01
797,1503929,591,222,2024-01-01
798,1504481,2148,476,2024-01-01
799,1505034,1399,311,2024-01-01
800,1505586,3139,427,2024-01-01
801,1506138,2112,225,2024-01-01
802,1506691,2557,355,2024-01-01
803,1507243,2239,494,2024-01-01
804,1507795,2595,92,2024-01-01
805,1511109,3895,409,2024-01-01
806,1511661,4844,198,2024-01-01
807,1512214,3139,18,2024-01-01
808,1512766,4228,204,2024-01-01
809,1513318,3574,343,2024-01-01
810,1513870,4386,50,2024-01-01
811,1514423,2084,65,2024-01-01
812,1514975,159,388,2024-01-01
813,1515527,1130,144,2024-01-01
814,1516080,790,418,2024-01-01
815,1516632,669,474,2024-01-01
816,1517184,2794,439,2024-01-01
817,1517737,2187,30,2024-01-01
818,1518289,3199,201,2024-01-01
819,1518841,2960,354,2024-01-01
820,1519393,3353,297,2024-01-01
821,1519946,2311,487,2024-01-01
822,1520498,1723,164,2024-01-01
823,1521050,1452,174,2024-01-01
824,1521603,1844,123,2024-01-01
825,1522155,129,77,2024-01-01
826,1522707,4383,374,2024-01-01
827,1523260,3599,208,2024-01-01
828,1523812,2282,169,2024-01-01
829,1524364,3105,189,2024-01-01
830,1524916,4754,422,2024-01-01
831,1525469,876,463,2024-01-01
832,1526021,3088,449,2024-01-01
833,1526573,3851,74,2024-01-01
834,1527126,1618,361,2024-01-01
835,1527678,1272,41,2024-01-01
836,1528230,1560,492,2024-01-01
837,1528783,675,366,2024-01-01
838,1529335,1180,227,2024-01-01
839,1529887,4968,453,2024-01-01
840,1530439,3580,110,2024-01-01
841,1530992,1324,363,2024-01-01
842,1531544,4782,296,2024-01-01
843,1532096,4505,314,2024-01-01
844,1532649,1021,222,2024-01-01
845,1533201,2556,122,2024-01-01
846,1533753,4038,339,2024-01-01
847,1534306,3996,294,2024-01-01
848,1534858,3034,363,2024-01-01
849,1535410,3580,180,2024-01-01
850,1535962,904,18,2024-01-01
851,1536515,3688,162,2024-01-01
852,1537067,4557,196,2024-01-01
853,1537619,2536,104,2024-01-01
854,1538172,4687,45,2024-01-01
855,1538724,4903,272,2024-01-01
856,1539276,467,188,2024-01-01
857,1539829,276,365,2024-01-01
858,1540381,3083,440,2024-01-01
859,1540933,3494,447,2024-01-01
860,1541485,2702,80,2024-01-01
861,1542038,221,484,2024-01-01
862,1542590,4736,397,2024-01-01
863,1543142,4768,82,2024-01-01
864,1543695,1820,361,2024-01-01
865,1544247,1526,420,2024-01-01
866,1544799,350,190,2024-01-01
867,1545352,3284,35,2024-01-01
868,1545904,3928,214,2024-01-01
869,1546456,4037,193,2024-01-01
870,1547008,2352,63,2024-01-01
871,1547561,529,457,2024-01-01
872,1548113,526,304,2024-01-01
873,1548665,2896,89,2024-01-01
874,1549218,1791,165,2024-01-01
875,1549770,750,382,2024-01-01
876,1550322,3109,295,2024-01-01
877,1550875,4906,183,2024-01-01
878,1551427,1669,111,2024-01-01
879,1551979,782,454,2024-01-01
880,1552531,2771,38,2024-01-01
881,1554741,4332,93,2024-01-01
882,1555293,3384,474,2024-01-01
883,1555845,2375,219,2024-01-01
884,1556398,603,340,2024-01-01
885,1556950,3819,359,2024-01-01
886,1557502,667,131,2024-01-01
887,1558054,2408,445,2024-01-01
888,1558607,2616,289,2024-01-01
889,1559159,2804,81,2024-01-01
890,1559711,2369,346,2024-01-01
891,1560264,4549,317,2024-01-01
892,1560816,2279,20,2024-01-01
893,1561368,2511,290,2024-01-01
894,1561921,3432,182,2024-01-01
895,1562473,2377,452,2024-01-01
896,1563025,3309,441,2024-01-01
897,1563577,2019,191,2024-01-01
898,1564130,263,366,2024-01-01
899,1564682,1158,329,2024-01-01
900,1565234,507,72,2024-01-01
901,1565787,939,359,2024-01-01
902,1566339,1706,211,2024-01-01
903,1566891,684,294,2024-01-01
904,1567444,2674,257,2024-01-01
905,1567996,3285,442,2024-01-01
906,1568548,4416,494,2024-01-01
907,1569100,3247,55,2024-01-01
908,1569653,2279,434,2024-01-01
909,1570205,4281,314,2024-01-01
910,1570757,1598,224,2024-01-01
911,1571310,725,479,2024-01-01
912,1571862,2951,455,2024-01-01
913,1572414,3418,181,2024-01-01
914,1572967,3305,131,2024-01-01
915,1573519,1089,107,2024-01-01
916,1574071,3257,152,2024-01-01
917,1574623,1369,239,2024-01-01
918,1575176,4906,338,2024-01-01
919,1575728,1374,322,2024-01-01
920,1576280,1375,277,2024-01-01
921,1576833,3028,440,2024-01-01
922,1577385,3091,92,2024-01-01
923,1577937,2366,98,2024-01-01
924,1578490,3557,142,2024-01-01
925,1579042,261,237,2024-01-01
926,1579594,4358,344,2024-01-01
927,1580146,2499,430,2024-01-01
928,1580699,327,435,2024-01-01
929,1581251,2180,293,2024-01-01
930,1581803,2029,328,2024-01-01
931,1582356,2979,186,2024-01-01
932,1582908,1834,424,2024-01-01
933,1583460,2408,78,2024-01-01
934,1584013,4099,111,2024-01-01
935,1584565,3791,226,2024-01-01
936,1585117,4822,384,2024-01-01
937,1585669,2798,211,2024-01-01
938,1586222,1472,430,2024-01-01
939,1586774,4327,249,2024-01-01
940,1587326,2374,184,2024-01-01
941,1587879,4635,386,2024-01-01
942,1588431,1045,460,2024-01-01
943,1588983,2866,128,2024-01-01
944,1589536,1905,473,2024-01-01
945,1590088,2092,447,2024-01-01
946,1590640,1120,277,2024-01-01
947,1591192,404,484,2024-01-01
948,1591745,1996,395,2024-01-01
949,1592297,2815,420,2024-01-01
950,1592849,1861,250,2024-01-01
951,1593402,4406,425,2024-01-01
952,1593954,222,49,2024-01-01
953,1594506,2366,209,2024-01-01
954,1595059,936,129,2024-01-01
955,1595611,591,235,2024-01-01
956,1596163,1782,30,2024-01-01
957,1596715,4838,426,2024-01-01
958,1597268,4329,293,2024-01-01
959,1597820,899,146,2024-01-01
960,1598372,276,368,2024-01-01
961,1598925,1123,215,2024-01-01
962,1599477,4624,30,2024-01-01
963,1600029,1340,177,2024-01-01
964,1603895,3865,21,2024-01-01
965,1604448,4546,499,2024-01-01
966,1605000,550,308,2024-01-01
967,1605552,2524,269,2024-01-01
968,1606105,489,299,2024-01-01
969,1606657,3598,90,2024-01-01
970,1607209,2507,172,2024-01-01
971,1607761,4887,362,2024-01-01
972,1608314,2251,162,2024-01-01
973,1608866,3156,378,2024-01-01
974,1609418,994,469,2024-01-01
975,1609971,2874,392,2024-01-01
976,1610523,4743,335,2024-01-01
977,1611075,1115,246,2024-01-01
978,1611628,4751,249,2024-01-01
979,1612180,4604,255,2024-01-01
980,1612732,467,183,2024-01-01
981,1613284,4599,63,2024-01-01
982,1613837,1612,141,2024-01-01
983,1614389,1201,129,2024-01-01
984,1614941,3456,476,2024-01-01
985,1615494,208,154,2024-01-01
986,1616046,300,288,2024-01-01
987,1616598,1223,158,2024-01-01
988,1617151,4579,10,2024-01-01
989,1617703,3855,467,2024-01-01
990,1618255,4605,127,2024-01-01
991,1618807,3086,433,2024-01-01
992,1619360,1873,50,2024-01-01
993,1619912,1708,382,2024-01-01
994,1620464,4397,289,2024-01-01
995,1621017,1620,74,2024-01-01
996,1621569,3145,433,2024-01-01
997,1622121,3928,376,2024-01-01
998,1622674,310,14,2024-01-01
999,1623226,3891,91,2024-01-01
1000,1623778,4577,307,2024-01-01
1001,1624330,4883,472,2024-01-01
1002,1624883,3761,324,2024-01-01
1003,1625435,1515,460,2024-01-01
1004,1625987,1046,306,2024-01-01
1005,1626540,3358,144,2024-01-01
1006,1627092,2008,479,2024-01-01
1007,1627644,724,176,2024-01-01
1008,1628197,4396,364,2024-01-01
1009,1628749,4561,113,2024-01-01
1010,1629301,1766,456,2024-01-01
1011,1629853,1388,252,2024-01-01
1012,1630406,4986,421,2024-01-01
1013,1630958,3566,164,2024-01-01
1014,1631510,3696,118,2024-01-01
1015,1632063,1326,216,2024-01-01
1016,1632615,2490,464,2024-01-01
1017,1633167,1570,79,2024-01-01
1018,1633720,369,235,2024-01-01
1019,1634272,3132,482,2024-01-01
1020,1634824,3120,346,2024-01-01
1021,1635376,3623,449,2024-01-01
1022,1635929,358,40,2024-01-01
1023,1636481,3948,337,2024-01-01
1024,1637033,2466,135,2024-01-01
1025,1637586,2201,207,2024-01-01
1026,1638138,112,148,2024-01-01
1027,1638690,2620,45,2024-01-01
1028,1639243,4903,182,2024-01-01
1029,1639795,3990,232,2024-01-01
1030,1640347,200,51,2024-01-01
1031,1640899,403,336,2024-01-01
1032,1641452,1151,90,2024-01-01
1033,1642004,2366,296,2024-01-01
1034,1642556,3268,404,2024-01-01
1035,1643109,686,107,2024-01-01
1036,1643661,338,126,2024-01-01
1037,1644213,443,462,2024-01-01
1038,1644766,4516,256,2024-01-01
1039,1645318,1904,358,2024-01-01
1040,1645870,3238,323,2024-01-01
1041,1646422,2673,325,2024-01-01
1042,1646975,2452,217,2024-01-01
1043,1647527,1679,158,2024-01-01
1044,1648079,1567,75,2024-01-01
1045,1648632,1382,425,2024-01-01
1046,1649184,3600,263,2024-01-01
1047,1649736,2081,131,2024-01-01
1048,1650289,4827,486,2024-01-01
1049,1650841,2792,57,2024-01-01
1050,1651393,3361,469,2024-01-01
1051,1651945,3662,435,2024-01-01
1052,1652498,4920,456,2024-01-01
1053,1653050,3867,154,2024-01-01
1054,1653602,613,220,2024-01-01
1055,1654155,3255,280,2024-01-01
1056,1654707,3910,185,2024-01-01
1057,1655259,4405,162,2024-01-01
1058,1655812,4423,138,2024-01-01
1059,1656364,722,345,2024-01-01
1060,1656916,1061,455,2024-01-01
1061,1657468,3005,246,2024-01-01
1062,1658021,3404,300,2024-01-01
1063,1658573,4964,111,2024-01-01
1064,1659125,4115,458,2024-01-01
1065,1659678,4289,61,2024-01-01
1066,1660230,1443,137,2024-01-01
1067,1660782,516,46,2024-01-01
1068,1661335,2175,175,2024-01-01
1069,1661887,878,75,2024-01-01
1070,1662439,1551,101,2024-01-01
1071,1662991,4214,287,2024-01-01
1072,1663544,4115,123,2024-01-01
1073,1664096,2061,73,2024-01-01
1074,1664648,1767,410,2024-01-01
1075,1665201,908,215,2024-01-01
1076,1665753,1291,333,2024-01-01
1077,1666305,802,328,2024-01-01
1078,1666858,1017,25,2024-01-01
1079,1667410,2223,220,2024-01-01
1080,1667962,1792,65,2024-01-01
1081,1668514,1926,379,2024-01-01
1082,1669067,4108,403,2024-01-01
1083,1669619,2046,324,2024-01-01
1084,1670171,4961,209,2024-01-01
1085,1670724,3215,256,2024-01-01
1086,1671276,4690,468,2024-01-01
1087,1671828,4884,422,2024-01-01
1088,1672381,1314,289,2024-01-01
1089,1672933,4230,33,2024-01-01
1090,1673485,4292,274,2024-01-01
1091,1674037,1695,472,2024-01-01
1092,1674590,2456,212,2024-01-01
1093,1675142,832,480,2024-01-01
1094,1675694,1605,82,2024-01-01
1095,1676247,2559,95,2024-01-01
1096,1676799,3281,351,2024-01-01
1097,1677351,1656,28,2024-01-01
1098,1677904,4609,379,2024-01-01
1099,1678456,4455,453,2024-01-01
1100,1679008,4454,63,2024-01-01
1101,1679560,457,170,2024-01-01
1102,1680113,784,141,2024-01-01
1103,1680665,483,400,2024-01-01
1104,1681217,3530,198,2024-01-01
1105,1681770,4421,438,2024-01-01
1106,1682322,2700,496,2024-01-01
1107,1682874,3094,243,2024-01-01
1108,1683427,2501,82,2024-01-01
1109,1683979,2711,150,2024-01-01
1110,1684531,4616,197,2024-01-01
1111,1685083,3712,12,2024-01-01
1112,1685636,4099,450,2024-01-01
1113,1686188,1101,237,2024-01-01
1114,1686740,3889,360,2024-01-01
1115,1687293,758,74,2024-01-01
1116,1687845,3229,36,2024-01-01
1117,1688397,2007,316,2024-01-01
1118,1688950,2051,75,2024-01-01
1119,1689502,3303,150,2024-01-01
1120,1690054,1310,213,2024-01-01
1121,1690606,1843,445,2024-01-01
1122,1691159,1467,163,2024-01-01
1123,1691711,3516,10,2024-01-01
1124,1692263,4944,395,2024-01-01
1125,1692816,1948,221,2024-01-01
1126,1693368,1400,131,2024-01-01
1127,1693920,458,316,2024-01-01
1128,1694473,2884,214,2024-01-01
1129,1695025,1487,128,2024-01-01
1130,1695577,4096,267,2024-01-01
1131,1696129,4930,231,2024-01-01
1132,1696682,1153,111,2024-01-01
1133,1697234,2914,498,2024-01-01
1134,1697786,2732,190,2024-01-01
1135,1698339,891,240,2024-01-01
1136,1698891,111,37,2024-01-01
1137,1699443,432,368,2024-01-01
1138,1699996,1281,434,2024-01-01
1139,1700548,3297,346,2024-01-01
1140,1701100,4670,18,2024-01-01
1141,1701652,4513,265,2024-01-01
1142,1702205,690,88,2024-01-01
1143,1702757,981,304,2024-01-01
1144,1703309,1911,22,2024-01-01
1145,1703862,3640,128,2024-01-01
1146,1704414,1718,302,2024-01-01
1147,1704966,3344,137,2024-01-01
1148,1705519,1364,398,2024-01-01
1149,1706071,3318,187,2024-01-01
1150,1706623,4732,23,2024-01-01
1151,1707175,2197,459,2024-01-01
1152,1707728,2817,137,2024-01-01
1153,1708280,940,80,2024-01-01
1154,1708832,4594,492,2024-01-01
1155,1709385,2708,116,2024-01-01
1156,1709937,4397,337,2024-01-01
1157,1710489,4119,450,2024-01-01
1158,1711042,1923,160,2024-01-01
1159,1711594,106,101,2024-01-01
1160,1712146,1440,91,2024-01-01
1161,1712698,2756,22,2024-01-01
1162,1713251,3444,186,2024-01-01
1163,1713803,4907,243,2024-01-01
1164,1714355,137,54,2024-01-01
1165,1714908,1998,488,2024-01-01
1166,1715460,510,476,2024-01-01
1167,1716012,999,398,2024-01-01
1168,1716565,4533,225,2024-01-01
1169,1717117,3853,26,2024-01-01
1170,1717669,4545,395,2024-01-01
1171,1718221,774,490,2024-01-01
1172,1718774,4526,413,2024-01-01
1173,1719326,2246,379,2024-01-01
1174,1719878,2019,287,2024-01-01
1175,1720431,2922,170,2024-01-01
1176,1720983,3656,81,2024-01-01
1177,1721535,3323,364,2024-01-01
1178,1722088,4222,427,2024-01-01
1179,1722640,352,265,2024-01-01
1180,1723192,3961,396,2024-01-01
1181,1723744,4390,44,2024-01-01
1182,1724297,2397,37,2024-01-01
1183,1724849,1521,392,2024-01-01
1184,1725401,1040,434,2024-01-01
1185,1725954,4528,451,2024-01-01
1186,1726506,3570,85,2024-01-01
1187,1727058,668,354,2024-01-01
1188,1727611,174,319,2024-01-01
1189,1728163,3875,253,2024-01-01
1190,1728715,374,266,2024-01-01
1191,1729267,4717,466,2024-01-01
1192,1729820,3525,404,2024-01-01
1193,1730372,4388,394,2024-01-01
1194,1730924,4010,254,2024-01-01
1195,1731477,686,303,2024-01-01
1196,1732029,1348,326,2024-01-01
1197,1732581,3324,190,2024-01-01
1198,1733134,2508,180,2024-01-01
1199,1733686,2584,347,2024-01-01
1200,1734238,2069,305,2024-01-01
1201,1734790,2927,235,2024-01-01
1202,1735343,3716,450,2024-01-01
1203,1735895,3415,439,2024-01-01
1204,1736447,769,171,2024-01-01
1205,1737000,2198,276,2024-01-01
1206,1737552,2042,323,2024-01-01
1207,1738104,1808,358,2024-01-01
1208,1738657,2817,427,2024-01-01
1209,1739209,2931,122,2024-01-01
1210,1739761,4176,408,2024-01-01
1211,1740313,4618,335,2024-01-01
1212,1740866,2512,112,2024-01-01
1213,1741418,4332,331,2024-01-01
1214,1741970,547,497,2024-01-01
1215,1742523,3088,340,2024-01-01
1216,1743075,520,40,2024-01-01
1217,1743627,4277,60,2024-01-01
1218,1744180,738,456,2024-01-01
1219,1744732,732,249,2024-01-01
1220,1745284,1287,19,2024-01-01
1221,1745836,425,253,2024-01-01
1222,1746389,2999,86,2024-01-01
1223,1746941,3574,390,2024-01-01
1224,1747493,3816,474,2024-01-01
1225,1748046,3219,147,2024-01-01
1226,1748598,1824,226,2024-01-01
1227,1749150,1490,255,2024-01-01
1228,1749703,557,82,2024-01-01
1229,1750255,163,492,2024-01-01
1230,1750807,3310,28,2024-01-01
1231,1751359,4163,382,2024-01-01
1232,1751912,372,81,2024-01-01
1233,1752464,3831,479,2024-01-01
1234,1753016,335,237,2024-01-01
1235,1753569,321,19,2024-01-01
1236,1754121,1779,265,2024-01-01
1237,1754673,3383,101,2024-01-01
1238,1755226,461,235,2024-01-01
1239,1755778,134,256,2024-01-01
1240,1756330,2618,270,2024-01-01
1241,1756882,3337,164,2024-01-01
1242,1757435,312,262,2024-01-01
1243,1757987,276,248,2024-01-01
1244,1758539,3024,439,2024-01-01
1245,1759092,1246,207,2024-01-01
1246,1759644,4921,439,2024-01-01
1247,1760196,4265,439,2024-01-01
1248,1760749,4663,98,2024-01-01
1249,1761301,1293,69,2024-01-01
1250,1761853,887,341,2024-01-01
1251,1762405,4272,408,2024-01-01
1252,1762958,4494,285,2024-01-01
1253,1763510,516,32,2024-01-01
1254,1764062,2398,402,2024-01-01
1255,1764615,1083,467,2024-01-01
1256,1765167,2899,128,2024-01-01
1257,1765719,4550,296,2024-01-01
1258,1766272,4621,324,2024-01-01
1259,1766824,2373,205,2024-01-01
1260,1767376,451,422,2024-01-01
1261,1767928,3443,74,2024-01-01
1262,1768481,4483,176,2024-01-01
1263,1769033,3546,275,2024-01-01
1264,1769585,3137,32,2024-01-01
1265,1770138,1576,36,2024-01-01
1266,1770690,3348,192,2024-01-01
1267,1771242,778,203,2024-01-01
1268,1771795,1247,334,2024-01-01
1269,1772347,3511,292,2024-01-01
1270,1772899,3785,438,2024-01-01
1271,1773451,209,320,2024-01-01
1272,1774004,162,251,2024-01-01
1273,1774556,3392,341,2024-01-01
1274,1775108,4490,306,2024-01-01
1275,1775661,2593,412,2024-01-01
1276,1776213,3535,70,2024-01-01
1277,1776765,1161,426,2024-01-01
1278,1777318,3495,262,2024-01-01
1279,1777870,3083,354,2024-01-01
1280,1778422,4979,401,2024-01-01
1281,1778974,1250,354,2024-01-01
1282,1779527,1623,152,2024-01-01
1283,1780079,1241,23,2024-01-01
1284,1780631,2405,157,2024-01-01
1285,1781184,380,54,2024-01-01
1286,1781736,1950,112,2024-01-01
1287,1782288,4579,265,2024-01-01
1288,1782841,752,284,2024-01-01
1289,1783393,1722,300,2024-01-01
1290,1783945,2279,59,2024-01-01
1291,1784497,473,146,2024-01-01
1292,1785050,784,305,2024-01-01
1293,1785602,3305,198,2024-01-01
1294,1786154,3131,376,2024-01-01
1295,1786707,4255,407,2024-01-01
1296,1787259,3456,226,2024-01-01
1297,1787811,2361,428,2024-01-01
1298,1788364,3205,283,2024-01-01
1299,1788916,852,432,2024-01-01
1300,1789468,2264,146,2024-01-01
1301,1790020,1315,286,2024-01-01
1302,1790573,4296,298,2024-01-01
1303,1791125,4855,57,2024-01-01
1304,1791677,4381,45,2024-01-01
1305,1792230,2954,384,2024-01-01
1306,1792782,4407,260,2024-01-01
1307,1793334,3525,55,2024-01-01
1308,1793887,1275,49,2024-01-01
1309,1794439,4079,228,2024-01-01
1310,1794991,495,250,2024-01-01
1311,1795543,1699,99,2024-01-01
1312,1796096,2429,198,2024-01-01
1313,1796648,1495,101,2024-01-01
1314,1797200,3838,369,2024-01-01
1315,1797753,475,364,2024-01-01
1316,1798305,506,88,2024-01-01
1317,1798857,416,197,2024-01-01
1318,1799410,4951,236,2024-01-01
1319,1799962,3298,361,2024-01-01
1320,1800514,515,182,2024-01-01
1321,1801066,1959,138,2024-01-01
1322,1801619,400,91,2024-01-01
1323,1802171,452,100,2024-01-01
1324,1802723,4511,260,2024-01-01
1325,1803276,2137,376,2024-01-01
1326,1803828,4204,447,2024-01-01
1327,1804380,3187,487,2024-01-01
1328,1804933,1275,65,2024-01-01
1329,1805485,4949,346,2024-01-01
1330,1806037,4115,29,2024-01-01
1331,1806589,1567,193,2024-01-01
1332,1807142,2937,340,2024-01-01
1333,1807694,3669,485,2024-01-01
1334,1808246,2771,106,2024-01-01
1335,1808799,4376,496,2024-01-01
1336,1809351,2289,372,2024-01-01
1337,1809903,4911,331,2024-01-01
1338,1810456,4602,265,2024-01-01
1339,1811008,3263,408,2024-01-01
1340,1811560,4591,88,2024-01-01
1341,1812112,527,289,2024-01-01
1342,1812665,1704,304,2024-01-01
1343,1813217,4057,23,2024-01-01
1344,1813769,2307,342,2024-01-01
1345,1814322,952,147,2024-01-01
1346,1814874,2050,207,2024-01-01
1347,1815426,395,76,2024-01-01
1348,1815979,4705,463,2024-01-01
1349,1816531,2201,50,2024-01-01
1350,1817083,4620,270,2024-01-01
1351,1817635,1301,13,2024-01-01
1352,1818188,252,243,2024-01-01
1353,1818740,2685,150,2024-01-01
1354,1819292,3851,271,2024-01-01
1355,1819845,1828,44,2024-01-01
1356,1820397,4069,343,2024-01-01
1357,1820949,2171,142,2024-01-01
1358,1821502,831,344,2024-01-01
1359,1822054,1674,298,2024-01-01
1360,1822606,141,498,2024-01-01
1361,1823158,402,231,2024-01-01
1362,1823711,1520,478,2024-01-01
1363,1824263,170,339,2024-01-01
1364,1824815,2992,430,2024-01-01
1365,1825368,311,342,2024-01-01
1366,1825920,4329,369,2024-01-01
1367,1826472,2698,428,2024-01-01
1368,1827025,3663,376,2024-01-01
1369,1827577,3477,451,2024-01-01
1370,1828129,3754,445,2024-01-01
1371,1828681,4534,480,2024-01-01
1372,1829234,1252,385,2024-01-01
1373,1829786,3703,334,2024-01-01
1374,1830338,1248,368,2024-01-01
1375,1830891,2003,482,2024-01-01
1376,1831443,2272,475,2024-01-01
1377,1831995,471,188,2024-01-01
1378,1832548,1903,419,2024-01-01
1379,1833100,2702,439,2024-01-01
1380,1833652,209,14,2024-01-01
1381,1834204,4671,126,2024-01-01
1382,1834757,223,181,2024-01-01
1383,1835309,4573,193,2024-01-01
1384,1835861,1614,191,2024-01-01
1385,1836414,1540,302,2024-01-01
1386,1836966,3474,114,2024-01-01
1387,1837518,2010,460,2024-01-01
1388,1838071,1337,311,2024-01-01
1389,1838623,4465,240,2024-01-01
1390,1839175,2570,102,2024-01-01
1391,1839727,480,432,2024-01-01
1392,1840280,426,17,2024-01-01
1393,1840832,1293,421,2024-01-01
1394,1841384,2935,138,2024-01-01
1395,1841937,1594,271,2024-01-01
1396,1842489,281,455,2024-01-01
1397,1843041,3550,394,2024-01-01
1398,1843594,2864,368,2024-01-01
1399,1844146,2048,427,2024-01-01
1400,1844698,3982,63,2024-01-01
1401,1845250,3861,344,2024-01-01
1402,1845803,1745,97,2024-01-01
1403,1846355,2247,321,2024-01-01
1404,1846907,3450,62,2024-01-01
1405,1847460,2725,87,2024-01-01
1406,1848012,3051,381,2024-01-01
1407,1848564,1109,120,2024-01-01
1408,1849117,1378,343,2024-01-01
1409,1849669,2731,62,2024-01-01
1410,1850221,827,100,2024-01-01
1411,1850773,3964,212,2024-01-01
1412,1851326,1200,227,2024-01-01
